filter,id,slug,title,href,content_type,content_slug,property_name
Vehicles,616b2512c1247492a01ad05b,speeder-bike,Speeder Bike,https://www.starwars.com/series/the-book-of-boba-fett,series,the-book-of-boba-fett,The Book of Boba Fett
Vehicles,616b2512c1247492a01ad05b,speeder-bike,Speeder Bike,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Vehicles,616b2512c1247492a01ad05b,speeder-bike,Speeder Bike,https://www.starwars.com/series/star-wars-rebels,series,star-wars-rebels,Star Wars Rebels
Vehicles,616b2512c1247492a01ad05b,speeder-bike,Speeder Bike,https://www.starwars.com/series/the-mandalorian,series,the-mandalorian,The Mandalorian
Vehicles,616b251858cf4492a01ad05b,stap,STAP,https://www.starwars.com/films/star-wars-episode-i-the-phantom-menace,films,star-wars-episode-i-the-phantom-menace,Star Wars: The Phantom Menace (Episode I)
Vehicles,616b251858cf4492a01ad05b,stap,STAP,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Vehicles,616b2983a77f2492a01ad05b,star-commuter-shuttle,Star Commuter Shuttle,https://www.starwars.com/series/star-wars-rebels,series,star-wars-rebels,Star Wars Rebels
Vehicles,616b251a18b53492a01ad05b,stealth-ship,Stealth Ship,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Vehicles,616b316a3acc7492a01ad05b,stinger-mantis,Stinger Mantis,,,,
Vehicles,616b251bc6154492a01ad05b,subtram,Subtram,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Vehicles,616b251d87032492a01ad05b,super-star-destroyer,Super Star Destroyer,https://www.starwars.com/films/star-wars-episode-v-the-empire-strikes-back,films,star-wars-episode-v-the-empire-strikes-back,Star Wars: The Empire Strikes Back (Episode V)
Vehicles,616b251d87032492a01ad05b,super-star-destroyer,Super Star Destroyer,https://www.starwars.com/films/star-wars-episode-vi-return-of-the-jedi,films,star-wars-episode-vi-return-of-the-jedi,Star Wars: Return of the Jedi (Episode VI)
Vehicles,616b251fb9505492a01ad05b,swoop,Swoop,https://www.starwars.com/films/star-wars-episode-ii-attack-of-the-clones,films,star-wars-episode-ii-attack-of-the-clones,Star Wars: Attack of the Clones (Episode II)
Vehicles,616b251fb9505492a01ad05b,swoop,Swoop,https://www.starwars.com/films/solo,films,solo,Solo: A Star Wars Story
Vehicles,616b251fb9505492a01ad05b,swoop,Swoop,https://www.starwars.com/films/star-wars-episode-iv-a-new-hope,films,star-wars-episode-iv-a-new-hope,Star Wars: A New Hope (Episode IV)
Vehicles,616b251fb9505492a01ad05b,swoop,Swoop,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Vehicles,616b310b7b46c492a01ad05b,synara-s-salvaging-skiff,Synara's salvaging skiff,https://www.starwars.com/series/star-wars-resistance,series,star-wars-resistance,Star Wars Resistance
Vehicles,616b25214beab492a01ad05b,t-16-skyhopper,T-16 Skyhopper,https://www.starwars.com/films/star-wars-episode-iv-a-new-hope,films,star-wars-episode-iv-a-new-hope,Star Wars: A New Hope (Episode IV)
Vehicles,616b25214beab492a01ad05b,t-16-skyhopper,T-16 Skyhopper,https://www.starwars.com/series/obi-wan-kenobi,series,obi-wan-kenobi,Obi-Wan Kenobi
Vehicles,616b33f85db14492a01ad05b,t-47-airspeeder,T-47 airspeeder ,,,,
Vehicles,616b30bc7ef92492a01ad05b,t-85-x-wing,T-85 X-wing,https://www.starwars.com/series/star-wars-resistance,series,star-wars-resistance,Star Wars Resistance
Vehicles,616b2e82e8ef2492a01ad05b,tactical-infiltration-pod,Tactical Infiltration Pod,https://www.starwars.com/series/star-wars-rebels,series,star-wars-rebels,Star Wars Rebels
Vehicles,616b2522db7b1492a01ad05b,tantive-iv,Tantive IV,https://www.starwars.com/films/star-wars-episode-ix-the-rise-of-skywalker,films,star-wars-episode-ix-the-rise-of-skywalker,Star Wars: The Rise of Skywalker (Episode IX)
Vehicles,616b2522db7b1492a01ad05b,tantive-iv,Tantive IV,https://www.starwars.com/films/star-wars-episode-iv-a-new-hope,films,star-wars-episode-iv-a-new-hope,Star Wars: A New Hope (Episode IV)
Vehicles,616b2522db7b1492a01ad05b,tantive-iv,Tantive IV,https://www.starwars.com/films/rogue-one,films,rogue-one,Rogue One: A Star Wars Story
Vehicles,616b2522db7b1492a01ad05b,tantive-iv,Tantive IV,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Vehicles,616b2522db7b1492a01ad05b,tantive-iv,Tantive IV,https://www.starwars.com/series/star-wars-rebels,series,star-wars-rebels,Star Wars Rebels
Vehicles,616b3394302ab492a01ad05b,tatooine-repulsor-train,Tatooine repulsor train,https://www.starwars.com/series/the-book-of-boba-fett,series,the-book-of-boba-fett,The Book of Boba Fett
Vehicles,616b2c8a2ce41492a01ad05b,taylander-shuttle,Taylander shuttle,https://www.starwars.com/films/star-wars-episode-ii-attack-of-the-clones,films,star-wars-episode-ii-attack-of-the-clones,Star Wars: Attack of the Clones (Episode II)
Vehicles,616b2c8a2ce41492a01ad05b,taylander-shuttle,Taylander shuttle,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Vehicles,616b2c8a2ce41492a01ad05b,taylander-shuttle,Taylander shuttle,https://www.starwars.com/series/star-wars-rebels,series,star-wars-rebels,Star Wars Rebels
Vehicles,616b2f88fc24a492a01ad05b,the-anodyne,The Anodyne,https://www.starwars.com/films/star-wars-episode-viii-the-last-jedi,films,star-wars-episode-viii-the-last-jedi,Star Wars: The Last Jedi (Episode VIII)
Vehicles,616b362eb7e1d492a01ad05b,the-dawnbringer,The Dawnbringer,https://www.starwars.com/series/star-wars-ahsoka,series,star-wars-ahsoka,Ahsoka
Vehicles,616b2dadaa41f492a01ad05b,the-eravana,The Eravana,https://www.starwars.com/films/star-wars-episode-vii-the-force-awakens,films,star-wars-episode-vii-the-force-awakens,Star Wars: The Force Awakens (Episode VII)
Vehicles,616b35575c41b492a01ad05b,the-eye-of-sion,The Eye of Sion,https://www.starwars.com/series/star-wars-ahsoka,series,star-wars-ahsoka,Ahsoka
Vehicles,616b2ef4cabdc492a01ad05b,the-fulminatrix,The Fulminatrix,https://www.starwars.com/films/star-wars-episode-viii-the-last-jedi,films,star-wars-episode-viii-the-last-jedi,Star Wars: The Last Jedi (Episode VIII)
Vehicles,616b298e42c2c492a01ad05b,the-ghost,The Ghost,https://www.starwars.com/films/rogue-one,films,rogue-one,Rogue One: A Star Wars Story
Vehicles,616b298e42c2c492a01ad05b,the-ghost,The Ghost,https://www.starwars.com/series/star-wars-rebels,series,star-wars-rebels,Star Wars Rebels
Vehicles,616b298e42c2c492a01ad05b,the-ghost,The Ghost,https://www.starwars.com/series/star-wars-ahsoka,series,star-wars-ahsoka,Ahsoka
Vehicles,616b34fd66989492a01ad05b,the-hazard-s-boat,The Hazard's boat,https://www.starwars.com/series/star-wars-the-bad-batch,series,star-wars-the-bad-batch,Star Wars: The Bad Batch
Vehicles,616b2c8135dc5492a01ad05b,the-liberator,The Liberator,https://www.starwars.com/series/star-wars-rebels,series,star-wars-rebels,Star Wars Rebels
Vehicles,616b2f68e0237492a01ad05b,the-libertine,The Libertine,https://www.starwars.com/films/star-wars-episode-viii-the-last-jedi,films,star-wars-episode-viii-the-last-jedi,Star Wars: The Last Jedi (Episode VIII)
Vehicles,616b2e2a7e6c2492a01ad05b,the-nightbrother,The Nightbrother,https://www.starwars.com/series/star-wars-rebels,series,star-wars-rebels,Star Wars Rebels
Vehicles,616b2f9553fb2492a01ad05b,the-ninka,The Ninka,https://www.starwars.com/films/star-wars-episode-viii-the-last-jedi,films,star-wars-episode-viii-the-last-jedi,Star Wars: The Last Jedi (Episode VIII)
Vehicles,616b378fbaee0492a01ad05b,the-outcast,The Outcast,https://www.starwars.com/series/star-wars-the-bad-batch,series,star-wars-the-bad-batch,Star Wars: The Bad Batch
Vehicles,616b32798f4a9492a01ad05b,the-overseer,The Overseer,,,,
Vehicles,616b29b8f8bfb492a01ad05b,the-phantom,The Phantom,https://www.starwars.com/series/star-wars-rebels,series,star-wars-rebels,Star Wars Rebels
Vehicles,616b2eaa09e6b492a01ad05b,the-profundity,The Profundity,https://www.starwars.com/films/rogue-one,films,rogue-one,Rogue One: A Star Wars Story
Vehicles,616b2f858da78492a01ad05b,the-raddus,The Raddus,https://www.starwars.com/films/star-wars-episode-viii-the-last-jedi,films,star-wars-episode-viii-the-last-jedi,Star Wars: The Last Jedi (Episode VIII)
Vehicles,616b3257b46da492a01ad05b,the-silver-angel,The Silver Angel,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Vehicles,616b3257b46da492a01ad05b,the-silver-angel,The Silver Angel,https://www.starwars.com/series/star-wars-the-bad-batch,series,star-wars-the-bad-batch,Star Wars: The Bad Batch
Vehicles,616b327aaf2f3492a01ad05b,the-starhawk,the Starhawk,,,,
Vehicles,616b2f5e2e9bb492a01ad05b,the-supremacy,The Supremacy,https://www.starwars.com/films/star-wars-episode-viii-the-last-jedi,films,star-wars-episode-viii-the-last-jedi,Star Wars: The Last Jedi (Episode VIII)
Vehicles,616b32786033d492a01ad05b,the-temperance,The Temperance ,,,,
Vehicles,616b2ff5743ed492a01ad05b,the-vigil,The Vigil,https://www.starwars.com/films/star-wars-episode-viii-the-last-jedi,films,star-wars-episode-viii-the-last-jedi,Star Wars: The Last Jedi (Episode VIII)
Vehicles,616b329bb91ac492a01ad05b,the-windfall, The Windfall,,,,
Vehicles,616b2aba23f3f492a01ad05b,tie-bomber,TIE Bomber,https://www.starwars.com/films/star-wars-episode-vi-return-of-the-jedi,films,star-wars-episode-vi-return-of-the-jedi,Star Wars: Return of the Jedi (Episode VI)
Vehicles,616b2aba23f3f492a01ad05b,tie-bomber,TIE Bomber,https://www.starwars.com/films/star-wars-episode-v-the-empire-strikes-back,films,star-wars-episode-v-the-empire-strikes-back,Star Wars: The Empire Strikes Back (Episode V)
Vehicles,616b2aba23f3f492a01ad05b,tie-bomber,TIE Bomber,https://www.starwars.com/series/the-book-of-boba-fett,series,the-book-of-boba-fett,The Book of Boba Fett
Vehicles,616b2aba23f3f492a01ad05b,tie-bomber,TIE Bomber,https://www.starwars.com/series/star-wars-rebels,series,star-wars-rebels,Star Wars Rebels
Vehicles,616b2fef80faf492a01ad05b,tie-brute,TIE Brute,https://www.starwars.com/films/solo,films,solo,Solo: A Star Wars Story
Vehicles,616b31e25f609492a01ad05b,tie-dagger,TIE dagger,https://www.starwars.com/films/star-wars-episode-ix-the-rise-of-skywalker,films,star-wars-episode-ix-the-rise-of-skywalker,Star Wars: The Rise of Skywalker (Episode IX)
Vehicles,616b2ed80170b492a01ad05b,tie-defender,TIE defender,https://www.starwars.com/series/star-wars-rebels,series,star-wars-rebels,Star Wars Rebels
Vehicles,616b2f11197e9492a01ad05b,tie-defender-elite,TIE defender elite,https://www.starwars.com/series/star-wars-rebels,series,star-wars-rebels,Star Wars Rebels
Vehicles,616b246e8f60e492a01ad05b,tie-fighter,TIE Fighter,https://www.starwars.com/films/star-wars-episode-iv-a-new-hope,films,star-wars-episode-iv-a-new-hope,Star Wars: A New Hope (Episode IV)
Vehicles,616b246e8f60e492a01ad05b,tie-fighter,TIE Fighter,https://www.starwars.com/films/rogue-one,films,rogue-one,Rogue One: A Star Wars Story
Vehicles,616b246e8f60e492a01ad05b,tie-fighter,TIE Fighter,https://www.starwars.com/films/star-wars-episode-v-the-empire-strikes-back,films,star-wars-episode-v-the-empire-strikes-back,Star Wars: The Empire Strikes Back (Episode V)
Vehicles,616b246e8f60e492a01ad05b,tie-fighter,TIE Fighter,https://www.starwars.com/films/star-wars-episode-vi-return-of-the-jedi,films,star-wars-episode-vi-return-of-the-jedi,Star Wars: Return of the Jedi (Episode VI)
Vehicles,616b246e8f60e492a01ad05b,tie-fighter,TIE Fighter,https://www.starwars.com/series/obi-wan-kenobi,series,obi-wan-kenobi,Obi-Wan Kenobi
Vehicles,616b246e8f60e492a01ad05b,tie-fighter,TIE Fighter,https://www.starwars.com/series/star-wars-rebels,series,star-wars-rebels,Star Wars Rebels
Vehicles,616b2b10d90ef492a01ad05b,tie-interceptor,TIE Interceptor,https://www.starwars.com/films/star-wars-episode-vi-return-of-the-jedi,films,star-wars-episode-vi-return-of-the-jedi,Star Wars: Return of the Jedi (Episode VI)
Vehicles,616b2b10d90ef492a01ad05b,tie-interceptor,TIE Interceptor,https://www.starwars.com/series/star-wars-rebels,series,star-wars-rebels,Star Wars Rebels
Vehicles,616b2ee47eeec492a01ad05b,tie-silencer,TIE silencer,https://www.starwars.com/films/star-wars-episode-viii-the-last-jedi,films,star-wars-episode-viii-the-last-jedi,Star Wars: The Last Jedi (Episode VIII)
Vehicles,616b2e62a8583492a01ad05b,tie-striker,TIE striker,https://www.starwars.com/films/rogue-one,films,rogue-one,Rogue One: A Star Wars Story
Vehicles,616b252aa2591492a01ad05b,trade-federation-battleship,Trade Federation Battleship,https://www.starwars.com/films/star-wars-episode-iii-revenge-of-the-sith,films,star-wars-episode-iii-revenge-of-the-sith,Star Wars: Revenge of the Sith (Episode III)
Vehicles,616b252aa2591492a01ad05b,trade-federation-battleship,Trade Federation Battleship,https://www.starwars.com/films/star-wars-episode-ii-attack-of-the-clones,films,star-wars-episode-ii-attack-of-the-clones,Star Wars: Attack of the Clones (Episode II)
Vehicles,616b252aa2591492a01ad05b,trade-federation-battleship,Trade Federation Battleship,https://www.starwars.com/films/star-wars-episode-i-the-phantom-menace,films,star-wars-episode-i-the-phantom-menace,Star Wars: The Phantom Menace (Episode I)
Vehicles,616b252aa2591492a01ad05b,trade-federation-battleship,Trade Federation Battleship,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Vehicles,616b252ca620e492a01ad05b,trade-federation-landing-ship,Trade Federation Landing Ship,https://www.starwars.com/films/star-wars-episode-iii-revenge-of-the-sith,films,star-wars-episode-iii-revenge-of-the-sith,Star Wars: Revenge of the Sith (Episode III)
Vehicles,616b252ca620e492a01ad05b,trade-federation-landing-ship,Trade Federation Landing Ship,https://www.starwars.com/films/star-wars-episode-i-the-phantom-menace,films,star-wars-episode-i-the-phantom-menace,Star Wars: The Phantom Menace (Episode I)
Vehicles,616b252ca620e492a01ad05b,trade-federation-landing-ship,Trade Federation Landing Ship,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Vehicles,616b326945175492a01ad05b,trandoshan-skiff,Trandoshan skiff,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Vehicles,616b323489661492a01ad05b,treadable,treadable,https://www.starwars.com/films/star-wars-episode-ix-the-rise-of-skywalker,films,star-wars-episode-ix-the-rise-of-skywalker,Star Wars: The Rise of Skywalker (Episode IX)
Vehicles,616b32e2b0186492a01ad05b,trexler-marauder,Trexler Marauder,https://www.starwars.com/series/the-mandalorian,series,the-mandalorian,The Mandalorian
Vehicles,616b252e8cc18492a01ad05b,trident-drill-assault-craft,Trident Drill Assault Craft,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Vehicles,616b301d556a7492a01ad05b,truckspeeder,truckspeeder,https://www.starwars.com/films/solo,films,solo,Solo: A Star Wars Story
Vehicles,616b3152c2fa0492a01ad05b,tuggs-grub-sienar-chall-utilipede-transport,Tuggs’ Grub Sienar-Chall Utilipede Transport,,,,
Vehicles,616b25302f7b0492a01ad05b,turtle-tanker,Turtle Tanker,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Vehicles,616b2531cbdb6492a01ad05b,twilight,Twilight,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Vehicles,616b2df930990492a01ad05b,u-wing,U-wing,https://www.starwars.com/films/rogue-one,films,rogue-one,Rogue One: A Star Wars Story
Vehicles,616b323938d1b492a01ad05b,ua-tt-walker,UA-TT Walker,https://www.starwars.com/films/star-wars-episode-ix-the-rise-of-skywalker,films,star-wars-episode-ix-the-rise-of-skywalker,Star Wars: The Rise of Skywalker (Episode IX)
Vehicles,616b253363d2b492a01ad05b,umbaran-crawler-tank,Umbaran Crawler Tank,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Vehicles,616b2534ecfca492a01ad05b,umbaran-hover-tank,Umbaran Hover Tank,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Vehicles,616b2538200ec492a01ad05b,umbaran-starfighter,Umbaran Starfighter,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Vehicles,616b2539ca5e4492a01ad05b,v-19-torrent,V-19 Torrent,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Vehicles,616b29d4cba78492a01ad05b,v-35-landspeeder,V-35 Landspeeder,https://www.starwars.com/series/star-wars-rebels,series,star-wars-rebels,Star Wars Rebels
Vehicles,616b2b1dba78c492a01ad05b,v-wing-fighter,V-wing Fighter,https://www.starwars.com/films/star-wars-episode-iii-revenge-of-the-sith,films,star-wars-episode-iii-revenge-of-the-sith,Star Wars: Revenge of the Sith (Episode III)
Vehicles,616b33699db83492a01ad05b,venator-class-star-destroyer,Venator-class Star Destroyer,https://www.starwars.com/series/star-wars-the-bad-batch,series,star-wars-the-bad-batch,Star Wars: The Bad Batch
Vehicles,616b37bfb9804492a01ad05b,ventress-ship,Ventress' ship,https://www.starwars.com/series/star-wars-the-bad-batch,series,star-wars-the-bad-batch,Star Wars: The Bad Batch
Vehicles,616b35c432f73492a01ad05b,vesper,Vesper,https://www.starwars.com/series/star-wars-ahsoka,series,star-wars-ahsoka,Ahsoka
Vehicles,616b2d1005f77492a01ad05b,wookiee-catamaran,Wookiee Catamaran,https://www.starwars.com/films/star-wars-episode-iii-revenge-of-the-sith,films,star-wars-episode-iii-revenge-of-the-sith,Star Wars: Revenge of the Sith (Episode III)
Vehicles,616b2a5db28e4492a01ad05b,x-34-landspeeder,X-34 Landspeeder,https://www.starwars.com/films/star-wars-episode-iv-a-new-hope,films,star-wars-episode-iv-a-new-hope,Star Wars: A New Hope (Episode IV)
