uuid_character,character_name,appearance,figure_collection_name,accessory_count,exclusive,joint_count,msrp,released,scale_inches,variations recorded,year_imprinted,currency,appearance_type,appearance_name,appearance_year,appearance_link,character_detail_link
e6d380d4602c32d906a6ab37ef47984c,Darth Maul,The Phantom Menace,The Phantom Menace,3.0,Disney Store,14.0,24.95,2015.0,6.5,No,,USD,MOVIES,The Phantom Menace,(1999),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tpm,https://galacticfigures.com/figureDetails.aspx?id=4939
689bc24b2967322d2775f16b18871377,Darth Maul,The Phantom Menace,The Phantom Menace,1.0,Canadian Exclusive,5.0,,2014.0,3.75,No,2013.0,,MOVIES,The Phantom Menace,(1999),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tpm,https://galacticfigures.com/figureDetails.aspx?id=2288
038adfd497afe6cd751e159d6b54fa33,Darth Maul,The Phantom Menace,The Phantom Menace,6.0,No,17.0,19.99,2013.0,6.0,No,2013.0,USD,MOVIES,The Phantom Menace,(1999),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tpm,https://galacticfigures.com/figureDetails.aspx?id=2068
80e97b2d0326d8740894cd2d56721401,Darth Maul,The Phantom Menace,The Phantom Menace,1.0,Disney Store,15.0,12.95,2019.0,5.0,No,,USD,MOVIES,The Phantom Menace,(1999),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tpm,https://galacticfigures.com/figureDetails.aspx?id=24776
1edf64168979e0d34abe29a94e0f48a9,Darth Maul,The Phantom Menace,The Phantom Menace,6.0,,14.0,12.99,2020.0,3.75,No,,USD,MOVIES,The Phantom Menace,(1999),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tpm,https://galacticfigures.com/figureDetails.aspx?id=25850
c9b06daed3145d2c113770e94a045ac1,Darth Maul,The Phantom Menace,Duel Of The Fates,4.0,Star Wars Celebration Chicago,16.0,28.0,2019.0,6.0,No,,,MOVIES,The Phantom Menace,(1999),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tpm,https://galacticfigures.com/figureDetails.aspx?id=20337
26c71202203b1bc577ee1b8a0a9c8f67,Darth Maul,The Phantom Menace,Era Of The Force 8-Pack,1.0,Target,5.0,39.99,2017.0,3.75,No,2013.0,USD,MOVIES,The Phantom Menace,(1999),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tpm,https://galacticfigures.com/figureDetails.aspx?id=9084
b0bf1b173bbf97ae711ca7f47a79f77e,Darth Maul,The Phantom Menace,2-Pack #2 With Qui-Gon Jinn/Probe Droid,4.0,No,7.0,14.99,2018.0,3.75,No,,USD,MOVIES,The Phantom Menace,(1999),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tpm,https://galacticfigures.com/figureDetails.aspx?id=11132
c5d7db5288c1c88a4611831fa7d93353,Darth Maul,The Phantom Menace,Epic Battles Ep1: The Phantom Menace,1.0,Toys'R'Us,5.0,,2015.0,3.75,No,2013.0,,MOVIES,The Phantom Menace,(1999),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tpm,https://galacticfigures.com/figureDetails.aspx?id=3564
c351dca46788d9bb0f274f0217afc3db,Darth Maul,The Phantom Menace,Dual Sith Strike!,2.0,No,15.0,9.99,2020.0,5.0,No,,USD,MOVIES,The Phantom Menace,(1999),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tpm,https://galacticfigures.com/figureDetails.aspx?id=25988
ea995f0e6f2a04412987fa2fa85630b9,Darth Maul,The Phantom Menace,Sith 5-Pack,1.0,Fan Channel,5.0,29.99,2020.0,3.75,No,2013.0,USD,MOVIES,The Phantom Menace,(1999),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tpm,https://galacticfigures.com/figureDetails.aspx?id=25991
91584a69592c59de44b2e8726ae44436,Darth Maul,The Phantom Menace,Deluxe,1.0,No,8.0,9.99,1999.0,3.75,No,1998.0,USD,MOVIES,The Phantom Menace,(1999),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tpm,https://galacticfigures.com/figureDetails.aspx?id=20392
533eab33362c37b549c12cd67dff1a20,Darth Maul,The Phantom Menace,The Phantom Menace,4.0,No,16.0,19.99,2019.0,6.0,No,2013.0,USD,MOVIES,The Phantom Menace,(1999),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tpm,https://galacticfigures.com/figureDetails.aspx?id=20451
401ab036818676b5593692c0d3016d01,Darth Maul,The Phantom Menace,The Phantom Menace,3.0,No,10.0,5.99,2007.0,3.75,No,1999.0,USD,MOVIES,The Phantom Menace,(1999),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tpm,https://galacticfigures.com/figureDetails.aspx?id=22545
8a5ddea669514c5be1ae34b739e2a287,Darth Maul,The Phantom Menace,,2.0,No,5.0,7.99,2024.0,3.75,No,2024.0,USD,MOVIES,The Phantom Menace,(1999),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tpm,https://galacticfigures.com/figureDetails.aspx?id=30909
042295c53ed08557f75784cacd15b22b,Darth Maul,The Phantom Menace,,0.0,No,0.0,24.99,2024.0,6.0,No,,USD,MOVIES,The Phantom Menace,(1999),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tpm,https://galacticfigures.com/figureDetails.aspx?id=30915
6da9804aff5430bead258726cd1c7e3c,Darth Maul,The Phantom Menace,"3-Pack With Darth Maul, Qui-Gon Jinn & Obi-Wan Kenobi",0.0,GameStop,0.0,74.99,2024.0,6.0,No,,USD,MOVIES,The Phantom Menace,(1999),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tpm,https://galacticfigures.com/figureDetails.aspx?id=30823
0e629e65307fc1849edc77905bc72a5d,Darth Maul,The Phantom Menace,& Sith Speeder,9.0,San Diego Comic Con,22.0,59.99,2024.0,6.0,No,2024.0,USD,MOVIES,The Phantom Menace,(1999),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tpm,https://galacticfigures.com/figureDetails.aspx?id=30879
afe0188d0ee174adc55ab0e6d25e9974,Darth Maul,The Phantom Menace,,11.0,Disney Store,18.0,24.99,2020.0,6.5,No,2020.0,USD,MOVIES,The Phantom Menace,(1999),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tpm,https://galacticfigures.com/figureDetails.aspx?id=28132
d5cbd5c579c0d3c5ddad7cf9a30a54e8,Darth Maul,The Phantom Menace,The Phantom Menace,1.0,Target,5.0,59.99,2024.0,3.75,No,,USD,MOVIES,The Phantom Menace,(1999),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tpm,https://galacticfigures.com/figureDetails.aspx?id=30667
78f9a651df8c71a6adc193727c85422a,Daultay Dofine,The Phantom Menace,The Phantom Menace,3.0,No,14.0,8.99,2012.0,3.75,No,2011.0,USD,MOVIES,The Phantom Menace,(1999),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tpm,https://galacticfigures.com/figureDetails.aspx?id=912
8e8be25b6688d414dfbd4803d312feea,Depa Billaba,The Phantom Menace,Jedi Council #2,1.0,No,7.0,,2003.0,3.75,No,2003.0,,MOVIES,The Phantom Menace,(1999),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tpm,https://galacticfigures.com/figureDetails.aspx?id=2278
4e76822af286e7e07fad05077c424abc,Destroyer Droid,The Phantom Menace,Firing Cannons!,2.0,No,12.0,,2012.0,3.75,No,2004.0,,MOVIES,The Phantom Menace,(1999),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tpm,https://galacticfigures.com/figureDetails.aspx?id=1366
3314d0bcd096eec4229e0d8cb74e89d3,Destroyer Droid,The Phantom Menace,The Phantom Menace,4.0,No,11.0,,2007.0,3.75,No,1998.0,,MOVIES,The Phantom Menace,(1999),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tpm,https://galacticfigures.com/figureDetails.aspx?id=1718
a2a5f0d2bf04a93e0e75a29e45319ac3,Destroyer Droid,The Phantom Menace,The Phantom Menace,3.0,Walmart,11.0,,2012.0,3.75,No,1998.0,,MOVIES,The Phantom Menace,(1999),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tpm,https://galacticfigures.com/figureDetails.aspx?id=999
42d277d6af3de07818cd253902a7cbc4,Destroyer Droid,The Phantom Menace,The Phantom Menace,0.0,No,11.0,6.99,1999.0,3.75,No,1998.0,USD,MOVIES,The Phantom Menace,(1999),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tpm,https://galacticfigures.com/figureDetails.aspx?id=994
6bb72140b4727f45a3ae501069791509,Destroyer Droid,The Phantom Menace,Battle Damaged,0.0,No,11.0,6.99,1999.0,3.75,No,1999.0,USD,MOVIES,The Phantom Menace,(1999),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tpm,https://galacticfigures.com/figureDetails.aspx?id=995
897d5ebc8099f9449d11f8a5ccb34cee,Destroyer Droid,The Phantom Menace,With R2-D2 Cary Case Playset,0.0,No,0.0,24.99,1999.0,3.75,No,1994.0,USD,MOVIES,The Phantom Menace,(1999),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tpm,https://galacticfigures.com/figureDetails.aspx?id=996
7145b112e757d944ebcf6f76bff7f5d8,Destroyer Droid,The Phantom Menace,,0.0,Fan Channel,25.0,33.99,2024.0,6.0,No,2024.0,USD,MOVIES,The Phantom Menace,(1999),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tpm,https://galacticfigures.com/figureDetails.aspx?id=30754
f15037c1c26eb6d92d42c3abb105f1d6,Dud Bolt,The Phantom Menace,Podracer Pilots,3.0,Toys'R'Us,7.0,,2012.0,3.75,No,2006.0,,MOVIES,The Phantom Menace,(1999),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tpm,https://galacticfigures.com/figureDetails.aspx?id=1022
69f407e3a8d389b1fa0ac662abcbfce0,Dud Bolt,The Phantom Menace,Tatooine Podrace,4.0,No,7.0,6.99,2006.0,3.75,No,2006.0,USD,MOVIES,The Phantom Menace,(1999),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tpm,https://galacticfigures.com/figureDetails.aspx?id=1893
7a9552199a73de377ed9b4cd6b32cc81,Eeth Koth,The Phantom Menace,Jedi Council Set #2,3.0,No,8.0,,2004.0,3.75,No,2004.0,,MOVIES,The Phantom Menace,(1999),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tpm,https://galacticfigures.com/figureDetails.aspx?id=2266
625f8d51d6a75bbe10f9c1afb2003a68,Eeth Koth,The Phantom Menace,Jedi Master,1.0,No,7.0,,2002.0,3.75,No,2001.0,,MOVIES,The Phantom Menace,(1999),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tpm,https://galacticfigures.com/figureDetails.aspx?id=1543
06a367c5980542ffd42d895ea7f5e76f,Eeth Koth,The Phantom Menace,Jedi Master,1.0,No,7.0,5.99,2001.0,3.75,No,2001.0,USD,MOVIES,The Phantom Menace,(1999),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tpm,https://galacticfigures.com/figureDetails.aspx?id=763
4800b3173c364d1f32b564b048e17efc,Even Piell,The Phantom Menace,Jedi Master,2.0,No,5.0,,2008.0,3.75,No,2003.0,,MOVIES,The Phantom Menace,(1999),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tpm,https://galacticfigures.com/figureDetails.aspx?id=63
f4316d8512d6adf09c167c8d7673d6df,Even Piell,The Phantom Menace,Jedi Council #1,1.0,No,5.0,,2003.0,3.75,No,2003.0,,MOVIES,The Phantom Menace,(1999),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tpm,https://galacticfigures.com/figureDetails.aspx?id=2280
cd9886f217555c872fa9f7cb10a11498,Finis Valorum,The Phantom Menace,With Ceremonial Staff,1.0,No,6.0,6.99,1999.0,3.75,No,1998.0,USD,MOVIES,The Phantom Menace,(1999),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tpm,https://galacticfigures.com/figureDetails.aspx?id=218
dbeda96e3a8e3962ea6cdd36bdac200c,Fode and Beed,The Phantom Menace,Podrace Announcers,0.0,No,10.0,5.99,2000.0,3.75,No,2000.0,USD,MOVIES,The Phantom Menace,(1999),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tpm,https://galacticfigures.com/figureDetails.aspx?id=800
ab5f17e243f1d34e71d26ebfb46b9ac7,Fode And Beed,The Phantom Menace,With Jabba The Hutt,0.0,No,10.0,17.99,1999.0,3.75,No,1999.0,USD,MOVIES,The Phantom Menace,(1999),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tpm,https://galacticfigures.com/figureDetails.aspx?id=981
ef10ba4b20dbadc2241d23cb77ec18c2,G8-R3,The Phantom Menace,The Phantom Menace,1.0,Walmart,5.0,,2012.0,3.75,No,2008.0,,MOVIES,The Phantom Menace,(1999),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tpm,https://galacticfigures.com/figureDetails.aspx?id=944
2a21f4ac11734df3b40090eee8fc18e4,G8-R3,The Phantom Menace,The Phantom Menace,1.0,Walmart,5.0,,2012.0,3.75,No,2008.0,,MOVIES,The Phantom Menace,(1999),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tpm,https://galacticfigures.com/figureDetails.aspx?id=1359
0c65fcdcab1a5f9fafbefe6ac70ac963,Gasgano,The Phantom Menace,Podracer Pilots,1.0,Toys'R'Us,6.0,,2012.0,3.75,No,1998.0,,MOVIES,The Phantom Menace,(1999),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tpm,https://galacticfigures.com/figureDetails.aspx?id=1026
4c622717080d55b1da66ba6159c4f647,Gasgano,The Phantom Menace,With Pit Droid,0.0,No,6.0,6.99,1999.0,3.75,No,1998.0,USD,MOVIES,The Phantom Menace,(1999),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tpm,https://galacticfigures.com/figureDetails.aspx?id=987
33f33ac060cca05f5cf655ef9f7e3a75,Gragra,The Phantom Menace,Mos Espa Encounter,4.0,No,9.0,6.99,2006.0,3.75,No,2006.0,USD,MOVIES,The Phantom Menace,(1999),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tpm,https://galacticfigures.com/figureDetails.aspx?id=109
3ae9962da9b25ccbf21a2f26ae77b9d4,Graxol Kelvyyn,The Phantom Menace,Watto's Box,1.0,No,7.0,19.99,1999.0,3.75,No,1999.0,USD,MOVIES,The Phantom Menace,(1999),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tpm,https://galacticfigures.com/figureDetails.aspx?id=977
51bd04edd89b47afe95a1b61ddbd690a,Gungan Warrior,The Phantom Menace,With Fambaa,1.0,FAO Schwartz,6.0,75.0,1999.0,3.75,No,1999.0,,MOVIES,The Phantom Menace,(1999),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tpm,https://galacticfigures.com/figureDetails.aspx?id=963
ffe6f15daec981ba451f72888ce2ddef,Gungan Warrior,The Phantom Menace,The Phantom Menace,2.0,Walmart,14.0,,2012.0,3.75,No,2009.0,,MOVIES,The Phantom Menace,(1999),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tpm,https://galacticfigures.com/figureDetails.aspx?id=964
58dc87a5767b3330549f3dd842c2896a,Gungan Warrior,The Phantom Menace,Battle Of Theed,2.0,No,6.0,5.99,2000.0,3.75,No,2000.0,USD,MOVIES,The Phantom Menace,(1999),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tpm,https://galacticfigures.com/figureDetails.aspx?id=728
ed01c33869efa707526714ce0e331749,Gungan Warrior,The Phantom Menace,The Phantom Menace,2.0,No,14.0,,2009.0,3.75,No,2009.0,,MOVIES,The Phantom Menace,(1999),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tpm,https://galacticfigures.com/figureDetails.aspx?id=276
417d5672e8782228b5b1a7194e03bd6c,Gungan Warrior,The Phantom Menace,The Phantom Menace,2.0,Online Stores,14.0,8.99,2012.0,3.75,No,2009.0,USD,MOVIES,The Phantom Menace,(1999),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tpm,https://galacticfigures.com/figureDetails.aspx?id=1323
2da88217f3cee1e5f47a4b3a2da8a5b0,Gungan Warrior,The Phantom Menace,Naboo Final Combat 4-Pack,2.0,Toys'R'Us,6.0,,2004.0,3.75,No,2000.0,,MOVIES,The Phantom Menace,(1999),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tpm,https://galacticfigures.com/figureDetails.aspx?id=4710
d78e0eaf6b5a0bb04bab7fd24ba4928d,Jabba The Hutt,The Phantom Menace,With Fode & Beed,2.0,No,3.0,17.99,1999.0,3.75,No,1999.0,USD,MOVIES,The Phantom Menace,(1999),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tpm,https://galacticfigures.com/figureDetails.aspx?id=1010
38d90ecb305ec8d747502e1cfc41c247,Jar Jar Binks,The Phantom Menace,Mos Espa Encounter,1.0,No,6.0,19.99,1999.0,3.75,No,1999.0,USD,MOVIES,The Phantom Menace,(1999),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tpm,https://galacticfigures.com/figureDetails.aspx?id=974
95ac35b2414952781c9ab0a8f4905747,Jar Jar Binks,The Phantom Menace,Naboo Swamp,1.0,No,9.0,6.99,1999.0,3.75,No,1999.0,USD,MOVIES,The Phantom Menace,(1999),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tpm,https://galacticfigures.com/figureDetails.aspx?id=979
dfa0a795994b267b7acb65ade44e60c3,Jar Jar Binks,The Phantom Menace,Tatooine,1.0,No,6.0,5.99,2001.0,3.75,No,2000.0,USD,MOVIES,The Phantom Menace,(1999),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tpm,https://galacticfigures.com/figureDetails.aspx?id=731
6f030203004e5a8357ad5723dc9cd6ab,Jar Jar Binks,The Phantom Menace,With Kaadu,1.0,No,8.0,17.99,1999.0,3.75,No,1998.0,USD,MOVIES,The Phantom Menace,(1999),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tpm,https://galacticfigures.com/figureDetails.aspx?id=20390
eec874b483b4261d8d539c48c3de71c3,Jar Jar Binks,The Phantom Menace,,3.0,Best Buy,19.0,29.99,2021.0,6.0,No,2021.0,USD,MOVIES,The Phantom Menace,(1999),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tpm,https://galacticfigures.com/figureDetails.aspx?id=26010
6b8094d916c4565a093564d6cea6f0b5,Jar Jar Binks,The Phantom Menace,Lost Line 7-Pack,2.0,San Diego Comic Con,15.0,79.99,2012.0,3.75,No,2010.0,USD,MOVIES,The Phantom Menace,(1999),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tpm,https://galacticfigures.com/figureDetails.aspx?id=27069
20d5c76aab65ff65a5b99e357a5470ad,Jar Jar Binks,The Phantom Menace,,5.0,No,19.0,29.99,2020.0,6.0,No,,USD,MOVIES,The Phantom Menace,(1999),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tpm,https://galacticfigures.com/figureDetails.aspx?id=25920
08da8c1117191f4c8a0e38d7f64df480,Jar Jar Binks,The Phantom Menace,The Phantom Menace,2.0,No,15.0,9.99,2012.0,3.75,No,2010.0,USD,MOVIES,The Phantom Menace,(1999),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tpm,https://galacticfigures.com/figureDetails.aspx?id=1176
92944edaa52ecb51cb7a3239dea51ac8,Jar Jar Binks,The Phantom Menace,Bowcaster Fires Booma!,2.0,No,10.0,,2012.0,3.75,No,2011.0,,MOVIES,The Phantom Menace,(1999),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tpm,https://galacticfigures.com/figureDetails.aspx?id=1089
725fb6337358f62e3c4f6715d97000f0,Jar Jar Binks,The Phantom Menace,The Phantom Menace,2.0,No,6.0,6.99,1999.0,3.75,No,1998.0,USD,MOVIES,The Phantom Menace,(1999),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tpm,https://galacticfigures.com/figureDetails.aspx?id=997
f463d4bb8b45e57cad62cc063d9f8901,Jar Jar Binks,The Phantom Menace,Invasion Force Gungan Assault Cannon,1.0,No,4.0,9.99,1999.0,3.75,No,1999.0,USD,MOVIES,The Phantom Menace,(1999),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tpm,https://galacticfigures.com/figureDetails.aspx?id=1041
92fb7c510ad3db32ead63f2524a6d877,Jar Jar Binks,The Phantom Menace,The Phantom Menace,1.0,Target,5.0,59.99,2024.0,3.75,No,,USD,MOVIES,The Phantom Menace,(1999),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tpm,https://galacticfigures.com/figureDetails.aspx?id=30669
33836368c9e0d950be171a7c15ef780d,Ki-Adi Mundi,The Phantom Menace,Jedi Council Set #1,3.0,No,8.0,,2004.0,3.75,No,2004.0,,MOVIES,The Phantom Menace,(1999),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tpm,https://galacticfigures.com/figureDetails.aspx?id=2275
65b8ebbd85ce1d1440600fabd9875f9b,Ki-Adi Mundi,The Phantom Menace,The Phantom Menace,1.0,No,6.0,6.99,1999.0,3.75,No,1998.0,USD,MOVIES,The Phantom Menace,(1999),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tpm,https://galacticfigures.com/figureDetails.aspx?id=969
f4d54688cf675be0ff5a003bdd1b2342,Lott Dod,The Phantom Menace,Neimoidian Senator,3.0,No,4.0,,2002.0,3.75,No,2002.0,,MOVIES,The Phantom Menace,(1999),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tpm,https://galacticfigures.com/figureDetails.aspx?id=1468
ec93026b9576d3a46b59a4124cc89528,Mace Windu,The Phantom Menace,E1 Sneak Preview,2.0,Hasbro,6.0,,1998.0,3.75,No,1998.0,,MOVIES,The Phantom Menace,(1999),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tpm,https://galacticfigures.com/figureDetails.aspx?id=1290
a3e77a38bf757d569abffcc6fca24cdf,Mace Windu,The Phantom Menace,Jedi Council #1,2.0,No,9.0,,2003.0,3.75,No,2003.0,,MOVIES,The Phantom Menace,(1999),https://galacticfigures.com/star-wars-figures.aspx?type=appearance&typeName=tpm,https://galacticfigures.com/figureDetails.aspx?id=2279
